Year,Month,Day,Time,Open,High,Low,Close,Volume
2018,4,2,12:25:00,10159.75,10161.35,10159.35,10160.15,0
2018,4,2,12:30:00,10160.1,10160.35,10152.3,10157.15,0
2018,4,2,12:35:00,10157.15,10165.65,10156.85,10165.15,0
2018,4,2,12:40:00,10165.35,10165.75,10163.45,10164.75,0
2018,4,2,12:45:00,10164.45,10169.2,10163.4,10169.05,0
2018,4,2,12:50:00,10169.2,10178,10168.3,10172.3,0
2018,4,2,12:55:00,10172.45,10174.6,10167.2,10168.55,0
2018,4,2,13:00:00,10168.95,10169.95,10164.1,10166.35,0
2018,4,2,13:05:00,10166.15,10171.15,10165.9,10169.6,0
2018,4,2,13:10:00,10169.6,10175.25,10168,10175.1,0
2018,4,2,13:15:00,10175.15,10180,10172.05,10179.6,0
2018,4,2,13:20:00,10179.6,10187.7,10177.2,10178.3,0
2018,4,2,13:25:00,10178.35,10182.8,10177.6,10180.1,0
2018,4,2,13:30:00,10180.2,10186.7,10179.4,10186.1,0
2018,4,2,13:35:00,10186.35,10194.15,10185.85,10190.15,0
2018,4,2,13:40:00,10190.4,10194.8,10186.25,10189.8,0
2018,4,2,13:45:00,10189.85,10197.35,10188.9,10190.55,0
2018,4,2,13:50:00,10190.65,10191.45,10183.6,10188.85,0
2018,4,2,13:55:00,10188.85,10189.25,10178.35,10179.05,0
2018,4,2,14:00:00,10179.55,10189.2,10179.55,10188.9,0
2018,4,2,14:05:00,10189.1,10190.5,10186.2,10190.15,0
2018,4,2,14:10:00,10190.4,10193.15,10187.25,10188.4,0
2018,4,2,14:15:00,10188.45,10191.45,10181.35,10181.75,0
2018,4,2,14:20:00,10181.95,10189.4,10181.65,10189.4,0
2018,4,2,14:25:00,10189.7,10192.1,10187.25,10187.95,0
2018,4,2,14:30:00,10187.65,10187.9,10176.4,10183.85,0
2018,4,2,14:35:00,10184.1,10185.05,10175.1,10176.55,0
2018,4,2,14:40:00,10176.25,10187.55,10176.25,10185,0
2018,4,2,14:45:00,10185.55,10197.6,10184.8,10194.1,0
2018,4,2,14:50:00,10194.2,10198.65,10191.5,10195.1,0
2018,4,2,14:55:00,10194.6,10198.25,10189.05,10197.75,0
2018,4,2,15:00:00,10197.9,10208.3,10197.05,10207.85,0
2018,4,2,15:05:00,10208.05,10208.75,10200.45,10207.5,0
2018,4,2,15:10:00,10207.8,10213.45,10206.05,10211.9,0
2018,4,2,15:15:00,10212.05,10219.65,10210.25,10217.7,0
2018,4,2,15:20:00,10217.65,10218.7,10213.45,10213.5,0
2018,4,2,15:25:00,10213.55,10218.3,10213.35,10217,0
2018,4,3,09:15:00,10186.85,10217.25,10185.55,10215.55,0
2018,4,3,09:20:00,10216.35,10228.3,10214.8,10219.65,0
2018,4,3,09:25:00,10219.85,10229.2,10216.65,10218.25,0
2018,4,3,09:30:00,10218.6,10226.15,10218.3,10219.8,0
2018,4,3,09:35:00,10219.1,10223.45,10213.2,10213.35,0
2018,4,3,09:40:00,10213.5,10217.6,10205.55,10217.35,0
2018,4,3,09:45:00,10217.05,10221.75,10211.1,10211.15,0
2018,4,3,09:50:00,10210.8,10211.25,10205.35,10205.35,0
2018,4,3,09:55:00,10205.05,10214,10204.45,10210.75,0
2018,4,3,10:00:00,10210.35,10220.15,10210.2,10218.5,0
2018,4,3,10:05:00,10218.6,10225.7,10214.85,10217.75,0
2018,4,3,10:10:00,10217.45,10220.65,10212.05,10213.35,0
2018,4,3,10:15:00,10213.8,10215,10202.55,10205.85,0
2018,4,3,10:20:00,10205.9,10209.8,10204.75,10207.05,0
2018,4,3,10:25:00,10206.85,10207.5,10198.6,10202.45,0
2018,4,3,10:30:00,10202.6,10205.9,10200.35,10204.6,0
2018,4,3,10:35:00,10204.5,10204.65,10193.05,10193.1,0
2018,4,3,10:40:00,10192.9,10197.3,10190.65,10192.9,0
2018,4,3,10:45:00,10192.5,10194.75,10189.1,10193.5,0
2018,4,3,10:50:00,10193.4,10193.65,10182.8,10183.1,0
2018,4,3,10:55:00,10182.95,10183.7,10171.35,10174.25,0
2018,4,3,11:00:00,10174.2,10182.4,10173.75,10182.2,0
2018,4,3,11:05:00,10182.2,10182.2,10172.2,10173.5,0
2018,4,3,11:10:00,10173.6,10183.05,10172.1,10183.05,0
2018,4,3,11:15:00,10183.05,10188.6,10181.95,10188.15,0
2018,4,3,11:20:00,10188.65,10189.9,10182.25,10182.25,0
2018,4,3,11:25:00,10182,10184.45,10181.05,10183.55,0
2018,4,3,11:30:00,10183.45,10186.65,10182.35,10186.35,0
2018,4,3,11:35:00,10186.45,10191.5,10185.7,10186.65,0
2018,4,3,11:40:00,10186.6,10189.55,10185.65,10189.45,0
2018,4,3,11:45:00,10189.55,10193.6,10187.9,10193.15,0
2018,4,3,11:50:00,10192.5,10202,10191.9,10199.15,0
2018,4,3,11:55:00,10199.3,10199.3,10192.35,10192.7,0
2018,4,3,12:00:00,10192.95,10193.45,10183.4,10184.85,0
2018,4,3,12:05:00,10184.8,10185.35,10177.9,10178.7,0
2018,4,3,12:10:00,10178.45,10189.15,10177.35,10189,0
2018,4,3,12:15:00,10188.9,10189.7,10184.9,10188.05,0
2018,4,3,12:20:00,10188.2,10191.45,10186.3,10188,0
2018,4,3,12:25:00,10188.15,10190.55,10186.05,10188.25,0
2018,4,3,12:30:00,10188.25,10194.6,10187.25,10194,0
2018,4,3,12:35:00,10193.95,10206.55,10193.95,10206,0
2018,4,3,12:40:00,10205.9,10209.05,10197.55,10199.9,0
2018,4,3,12:45:00,10200,10200.05,10193.85,10198,0
2018,4,3,12:50:00,10198.2,10204.35,10196.85,10200.9,0
2018,4,3,12:55:00,10201.15,10205.1,10198.15,10203.95,0
2018,4,3,13:00:00,10203.9,10204.45,10197.3,10199.05,0
2018,4,3,13:05:00,10199,10200.7,10197.7,10198.95,0
2018,4,3,13:10:00,10199.2,10208.6,10198.75,10204.1,0
2018,4,3,13:15:00,10204.2,10204.65,10191.3,10192.75,0
2018,4,3,13:20:00,10193.2,10199.9,10192.3,10196.45,0
2018,4,3,13:25:00,10196.95,10197.85,10193.3,10197.8,0
2018,4,3,13:30:00,10198.4,10198.95,10191.7,10194.3,0
2018,4,3,13:35:00,10195.15,10197.35,10188.05,10189.15,0
2018,4,3,13:40:00,10189.95,10199.9,10189.6,10197.95,0
2018,4,3,13:45:00,10198.6,10199.8,10190.9,10192.15,0
2018,4,3,13:50:00,10192.2,10195.7,10188.5,10191.05,0
2018,4,3,13:55:00,10192.2,10202.55,10190.9,10199.85,0
2018,4,3,14:00:00,10200.45,10205.1,10199.45,10201,0
2018,4,3,14:05:00,10201.75,10201.75,10194,10200.05,0
2018,4,3,14:10:00,10201.25,10208.6,10199.8,10208,0
2018,4,3,14:15:00,10208.3,10209.95,10202.9,10203.3,0
2018,4,3,14:20:00,10203.65,10204.1,10199.1,10202.5,0
2018,4,3,14:25:00,10202.9,10205.35,10201.1,10202.5,0
2018,4,3,14:30:00,10203.45,10209.3,10202.55,10207.8,0
2018,4,3,14:35:00,10207.85,10219.05,10205.9,10215.6,0
2018,4,3,14:40:00,10215.6,10219.9,10209.85,10213.1,0
2018,4,3,14:45:00,10213.7,10221,10213.2,10218.6,0
2018,4,3,14:50:00,10218.9,10227,10217.3,10222.95,0
2018,4,3,14:55:00,10222.95,10222.95,10212.9,10221.15,0
2018,4,3,15:00:00,10222.6,10240.25,10222.25,10239.25,0
2018,4,3,15:05:00,10239.2,10242.25,10234.6,10241.35,0
2018,4,3,15:10:00,10241,10247.4,10241,10244.3,0
2018,4,3,15:15:00,10244.4,10249.95,10241.4,10248.95,0
2018,4,3,15:20:00,10248.75,10254.8,10248.75,10253.6,0
2018,4,3,15:25:00,10254,10254.2,10242.85,10244.4,0
2018,4,4,09:15:00,10274.6,10274.6,10240.15,10255.15,0
2018,4,4,09:20:00,10255.3,10262.3,10253.2,10253.65,0
2018,4,4,09:25:00,10253.8,10257.4,10246.1,10249.55,0
2018,4,4,09:30:00,10249.5,10252.15,10240.3,10242.2,0
2018,4,4,09:35:00,10241.9,10254.9,10241.9,10253.45,0
2018,4,4,09:40:00,10253.65,10257.55,10251.7,10257.1,0
2018,4,4,09:45:00,10257,10266.35,10256.9,10260.95,0
2018,4,4,09:50:00,10261.1,10267.45,10259.2,10264.5,0
2018,4,4,09:55:00,10264.1,10267.75,10262.15,10266.35,0
2018,4,4,10:00:00,10266,10269,10262.1,10267.75,0
2018,4,4,10:05:00,10267.75,10273,10267.7,10273,0
2018,4,4,10:10:00,10273.05,10273.3,10261.6,10263.75,0
2018,4,4,10:15:00,10263.8,10266.7,10260.95,10266.6,0
2018,4,4,10:20:00,10266.85,10270.3,10265.35,10265.95,0
2018,4,4,10:25:00,10265.75,10269.6,10263.5,10269.55,0
2018,4,4,10:30:00,10269.4,10270.8,10266.6,10270.8,0
2018,4,4,10:35:00,10270.4,10276.25,10269.25,10272.4,0
2018,4,4,10:40:00,10272.3,10275.75,10269.55,10275.45,0
2018,4,4,10:45:00,10275.65,10277.3,10270.35,10271.1,0
2018,4,4,10:50:00,10270.75,10276.45,10268.7,10276.25,0
2018,4,4,10:55:00,10276.1,10277.45,10271.4,10277,0
2018,4,4,11:00:00,10276.9,10279.8,10274.4,10274.65,0
2018,4,4,11:05:00,10274.85,10275.15,10267.45,10267.7,0
2018,4,4,11:10:00,10267.65,10267.65,10262.4,10266.85,0
2018,4,4,11:15:00,10267.05,10269.6,10261.45,10263,0
2018,4,4,11:20:00,10262.9,10264.45,10252.35,10255.85,0
2018,4,4,11:25:00,10256,10261.8,10256,10257.1,0
2018,4,4,11:30:00,10257.3,10266.15,10256.1,10264.6,0
2018,4,4,11:35:00,10264.85,10265.1,10260.8,10261.1,0
2018,4,4,11:40:00,10261.1,10262.05,10257.1,10261.2,0
2018,4,4,11:45:00,10261,10261.55,10249.8,10253.2,0
2018,4,4,11:50:00,10252.9,10255.9,10252.45,10253.4,0
2018,4,4,11:55:00,10253.55,10253.55,10246.6,10249.4,0
2018,4,4,12:00:00,10248.6,10251.4,10244.35,10250.2,0
2018,4,4,12:05:00,10249.85,10256.05,10248.55,10252.35,0
2018,4,4,12:10:00,10252.4,10254.75,10248.85,10254.75,0
2018,4,4,12:15:00,10254.7,10257.1,10249.45,10250.4,0
2018,4,4,12:20:00,10250.45,10254.15,10245,10253.6,0
2018,4,4,12:25:00,10253.7,10255.2,10248.75,10253.75,0
2018,4,4,12:30:00,10254,10255.05,10250.35,10254.5,0
2018,4,4,12:35:00,10254.55,10256.7,10249.75,10251,0
2018,4,4,12:40:00,10250.85,10252.15,10233.3,10240.2,0
2018,4,4,12:45:00,10240.3,10243.45,10236.8,10239.55,0
2018,4,4,12:50:00,10239.75,10243.45,10234.35,10234.55,0
2018,4,4,12:55:00,10234.2,10237.5,10226.2,10226.25,0
2018,4,4,13:00:00,10226.45,10229.15,10217.15,10219.05,0
2018,4,4,13:05:00,10219.35,10228.05,10219.1,10227.35,0
2018,4,4,13:10:00,10227.25,10229.95,10211.55,10211.6,0
2018,4,4,13:15:00,10212.05,10212.5,10201.65,10202.35,0
2018,4,4,13:20:00,10201.7,10201.85,10176.6,10176.65,0
2018,4,4,13:25:00,10176.55,10176.8,10151.05,10165.7,0
2018,4,4,13:30:00,10165.5,10168,10151.65,10162.4,0
2018,4,4,13:35:00,10162.3,10166.3,10156.1,10160.85,0
2018,4,4,13:40:00,10161.4,10161.4,10131.55,10142.8,0
2018,4,4,13:45:00,10143.15,10155.25,10136.75,10154.9,0
2018,4,4,13:50:00,10155.3,10156.2,10127.15,10128.8,0
2018,4,4,13:55:00,10129.05,10136.8,10119.3,10132,0
2018,4,4,14:00:00,10133.9,10140.5,10129.95,10133.5,0
2018,4,4,14:05:00,10133.45,10145.5,10131,10144.9,0
2018,4,4,14:10:00,10145.25,10153.15,10145.25,10147.05,0
2018,4,4,14:15:00,10147.6,10148.9,10132.65,10143.4,0
2018,4,4,14:20:00,10143.7,10150.8,10140.45,10150.7,0
2018,4,4,14:25:00,10150.7,10153.3,10137.8,10139.95,0
2018,4,4,14:30:00,10140.05,10140.3,10129.95,10130.3,0
2018,4,4,14:35:00,10130.45,10134.2,10125.3,10133.15,0
2018,4,4,14:40:00,10131.75,10139.85,10130.4,10138.15,0
2018,4,4,14:45:00,10137.85,10138,10123.75,10123.85,0
2018,4,4,14:50:00,10124.05,10128.3,10120.85,10122.9,0
2018,4,4,14:55:00,10122.35,10124.35,10111.55,10123.45,0
2018,4,4,15:00:00,10123.15,10130.95,10122,10124.5,0
2018,4,4,15:05:00,10124.65,10134.65,10122.1,10134.65,0
2018,4,4,15:10:00,10135,10137.15,10132.3,10135.35,0
2018,4,4,15:15:00,10135.4,10137.7,10121.5,10130.8,0
2018,4,4,15:20:00,10130.35,10134.4,10126.55,10131.8,0
2018,4,4,15:25:00,10132.05,10132.55,10118.2,10119.9,0
2018,4,5,09:15:00,10228.45,10256.95,10228.45,10247.05,0
2018,4,5,09:20:00,10246.9,10257.15,10246.8,10248,0
2018,4,5,09:25:00,10248.2,10263.95,10248.2,10254.6,0
2018,4,5,09:30:00,10254.6,10258.9,10251.8,10256.9,0
2018,4,5,09:35:00,10256.8,10257.15,10244.2,10246.1,0
2018,4,5,09:40:00,10246.05,10251.25,10238.6,10238.7,0
2018,4,5,09:45:00,10238.9,10243.15,10236.35,10242.05,0
2018,4,5,09:50:00,10242.1,10248.15,10241.55,10247.8,0
2018,4,5,09:55:00,10247.65,10255.5,10245.7,10255.5,0
2018,4,5,10:00:00,10255.55,10259.55,10255.2,10256.1,0
2018,4,5,10:05:00,10256.1,10260.3,10253.4,10256.8,0
2018,4,5,10:10:00,10256.65,10266.95,10256.65,10266.85,0
2018,4,5,10:15:00,10268.35,10285.9,10268.35,10279.7,0
2018,4,5,10:20:00,10279.4,10283,10277.4,10277.65,0
2018,4,5,10:25:00,10277.55,10282.5,10276.45,10282,0
2018,4,5,10:30:00,10281.85,10286.1,10274.75,10274.75,0
2018,4,5,10:35:00,10275.25,10276.7,10273.65,10274,0
2018,4,5,10:40:00,10273.9,10276.9,10270.95,10270.95,0
2018,4,5,10:45:00,10271.1,10272.05,10261.8,10266.4,0
2018,4,5,10:50:00,10266.3,10266.4,10260.75,10265.05,0
2018,4,5,10:55:00,10265,10270.55,10263,10263.75,0
2018,4,5,11:00:00,10263.55,10268.25,10262.95,10263.35,0
2018,4,5,11:05:00,10263.05,10268.4,10261.95,10265.8,0
2018,4,5,11:10:00,10265.55,10266.4,10260,10261.8,0
2018,4,5,11:15:00,10261.65,10266.6,10260.25,10266.3,0
2018,4,5,11:20:00,10266.25,10266.5,10260.4,10261.95,0
2018,4,5,11:25:00,10262.3,10265.05,10260.45,10261.9,0
2018,4,5,11:30:00,10261.7,10262.25,10258.6,10258.75,0
2018,4,5,11:35:00,10259.05,10263.9,10258.6,10263.5,0
2018,4,5,11:40:00,10263.5,10265.3,10260.85,10264.35,0
2018,4,5,11:45:00,10264.4,10273.55,10264.15,10271.05,0
2018,4,5,11:50:00,10271,10272.3,10266.25,10267.5,0
2018,4,5,11:55:00,10267.3,10273.85,10266.9,10273.35,0
2018,4,5,12:00:00,10273.15,10274.8,10270.9,10274.7,0
2018,4,5,12:05:00,10274.6,10277.35,10273.35,10276.45,0
2018,4,5,12:10:00,10276.4,10278.75,10275.5,10277,0
2018,4,5,12:15:00,10277.2,10277.55,10271.2,10272.35,0
2018,4,5,12:20:00,10272.2,10276.35,10272,10275.4,0
2018,4,5,12:25:00,10275.4,10275.9,10273.15,10275.85,0
2018,4,5,12:30:00,10275.6,10275.95,10272.95,10274.95,0
2018,4,5,12:35:00,10274.95,10277.95,10272.65,10273.15,0
2018,4,5,12:40:00,10272.9,10274.1,10270.65,10272.55,0
2018,4,5,12:45:00,10272.5,10273.5,10270.45,10271.45,0
2018,4,5,12:50:00,10271.45,10275.85,10271.2,10275.2,0
2018,4,5,12:55:00,10275.3,10282.2,10275.3,10280.75,0
2018,4,5,13:00:00,10281,10281,10276.05,10276.05,0
2018,4,5,13:05:00,10276.15,10279.8,10275.3,10278.35,0
2018,4,5,13:10:00,10277.95,10283.55,10277.35,10283.45,0
2018,4,5,13:15:00,10282.95,10286.3,10280.7,10280.95,0
2018,4,5,13:20:00,10280.95,10282.7,10274.85,10277.45,0
2018,4,5,13:25:00,10277.8,10282.2,10277.2,10277.4,0
2018,4,5,13:30:00,10277.3,10278.8,10275,10275.35,0
2018,4,5,13:35:00,10275.5,10278.65,10275.2,10278.05,0
2018,4,5,13:40:00,10278.05,10285,10278,10281.6,0
2018,4,5,13:45:00,10281.6,10285,10279.1,10281.25,0
2018,4,5,13:50:00,10281.3,10284.65,10278.75,10279.65,0
2018,4,5,13:55:00,10280.15,10284.2,10278.65,10282.6,0
2018,4,5,14:00:00,10282.55,10286.85,10282.55,10285.75,0
2018,4,5,14:05:00,10285.95,10285.95,10277.5,10281.7,0
2018,4,5,14:10:00,10281.8,10284.85,10280.6,10284.85,0
2018,4,5,14:15:00,10284.75,10285.45,10280.65,10283.1,0
2018,4,5,14:20:00,10282.8,10285.65,10280,10284.5,0
2018,4,5,14:25:00,10284.5,10285.2,10282.7,10283.85,0
2018,4,5,14:30:00,10284.15,10299.05,10274.2,10290.85,0
2018,4,5,14:35:00,10290.9,10299,10287.9,10297.25,0
2018,4,5,14:40:00,10297.25,10302.45,10292.95,10297.2,0
2018,4,5,14:45:00,10297.5,10309.2,10294.85,10305.55,0
2018,4,5,14:50:00,10305.7,10306.25,10300.6,10303.1,0
2018,4,5,14:55:00,10303.55,10314.15,10303.35,10313.6,0
2018,4,5,15:00:00,10313.55,10322.4,10311.35,10313.2,0
2018,4,5,15:05:00,10313.45,10319.95,10312.4,10318.2,0
2018,4,5,15:10:00,10318.2,10323.1,10315,10322.35,0
2018,4,5,15:15:00,10322.75,10328.2,10322,10326.05,0
2018,4,5,15:20:00,10325.85,10331.75,10324.25,10326.95,0
2018,4,5,15:25:00,10326.85,10329.05,10324.1,10327.65,0
2018,4,6,09:15:00,10322.75,10325.2,10305.9,10325.2,0
2018,4,6,09:20:00,10325.65,10325.65,10310,10313.2,0
2018,4,6,09:25:00,10313.2,10315.75,10309.55,10314.2,0
2018,4,6,09:30:00,10314.6,10315.1,10296.7,10299.35,0
2018,4,6,09:35:00,10299.05,10300.4,10291.15,10295.95,0
2018,4,6,09:40:00,10296.2,10307.4,10296.2,10306.9,0
2018,4,6,09:45:00,10307.25,10307.65,10300.85,10304.45,0
2018,4,6,09:50:00,10304.3,10309.65,10294,10294.3,0
2018,4,6,09:55:00,10293.7,10298.9,10290.9,10298.8,0
2018,4,6,10:00:00,10298.5,10308.7,10298.4,10308.35,0
2018,4,6,10:05:00,10309,10315.3,10307.85,10313.4,0
2018,4,6,10:10:00,10312.85,10322.25,10312.85,10322.2,0
2018,4,6,10:15:00,10322.25,10326.5,10318.8,10319.6,0
2018,4,6,10:20:00,10319.7,10320.9,10310.1,10313.1,0
2018,4,6,10:25:00,10313.45,10326.15,10312.95,10324.25,0
2018,4,6,10:30:00,10324.85,10331.95,10318,10318,0
2018,4,6,10:35:00,10317.75,10322.1,10316.85,10318.8,0
2018,4,6,10:40:00,10318.65,10319.3,10313.8,10315.05,0
2018,4,6,10:45:00,10314.45,10314.65,10309.7,10312.55,0
2018,4,6,10:50:00,10312.8,10318.85,10305.05,10306.35,0
2018,4,6,10:55:00,10306.3,10307.75,10303.15,10306.4,0
2018,4,6,11:00:00,10306.35,10309.7,10299.8,10300.6,0
2018,4,6,11:05:00,10300.55,10302.7,10297.2,10297.45,0
2018,4,6,11:10:00,10297.6,10300.2,10296.05,10299.5,0
2018,4,6,11:15:00,10299.95,10308.1,10299.45,10306.95,0
2018,4,6,11:20:00,10306.8,10308.65,10302.95,10303.25,0
2018,4,6,11:25:00,10303.15,10312.25,10302.65,10311.15,0
2018,4,6,11:30:00,10310.8,10314.05,10309.95,10313.75,0
2018,4,6,11:35:00,10314,10315.2,10309.85,10312.4,0
2018,4,6,11:40:00,10312.1,10313.65,10309.45,10313.1,0
2018,4,6,11:45:00,10313.4,10319.85,10313,10319.15,0
2018,4,6,11:50:00,10319.2,10321.1,10316.35,10316.65,0
2018,4,6,11:55:00,10317,10317.8,10311.8,10312.3,0
2018,4,6,12:00:00,10312.45,10315.3,10309.75,10314.9,0
2018,4,6,12:05:00,10315.05,10316.95,10314.25,10315.85,0
2018,4,6,12:10:00,10315.85,10317.25,10313.7,10315.65,0
2018,4,6,12:15:00,10315.2,10319,10315.2,10317.55,0
2018,4,6,12:20:00,10317.45,10319.45,10315.85,10316.9,0
2018,4,6,12:25:00,10316.5,10320.9,10316.1,10317.75,0
2018,4,6,12:30:00,10317.9,10323.65,10317.9,10323.4,0
2018,4,6,12:35:00,10323.45,10324,10309.4,10311.4,0
2018,4,6,12:40:00,10310.9,10313.2,10308.65,10311.15,0
2018,4,6,12:45:00,10311.1,10316.8,10307.3,10307.3,0
2018,4,6,12:50:00,10307.25,10308.65,10299.2,10303.35,0
2018,4,6,12:55:00,10303.2,10308.6,10301.1,10303.55,0
2018,4,6,13:00:00,10303.6,10311.75,10303.45,10310.95,0
2018,4,6,13:05:00,10310.45,10316.15,10309.65,10314.95,0
2018,4,6,13:10:00,10314.95,10317.25,10312.1,10312.7,0
2018,4,6,13:15:00,10312.7,10315.1,10310.65,10313.5,0
2018,4,6,13:20:00,10313.7,10317.5,10313.45,10317.1,0
2018,4,6,13:25:00,10317,10321.9,10316.15,10319.5,0
2018,4,6,13:30:00,10319.45,10323.7,10317.65,10323.55,0
2018,4,6,13:35:00,10323.55,10325.6,10306.9,10306.9,0
2018,4,6,13:40:00,10307,10309.55,10301.25,10301.6,0
2018,4,6,13:45:00,10301.45,10306.8,10297.4,10304.45,0
2018,4,6,13:50:00,10304.1,10310.65,10304.05,10304.05,0
2018,4,6,13:55:00,10304.25,10311.65,10304,10310.65,0
2018,4,6,14:00:00,10310.8,10317.05,10310.6,10313.15,0
2018,4,6,14:05:00,10313.15,10317.4,10308.9,10311.85,0
2018,4,6,14:10:00,10311.95,10312.4,10308.25,10310.95,0
2018,4,6,14:15:00,10311.05,10319.55,10310.65,10318.45,0
2018,4,6,14:20:00,10318.9,10319.8,10311.65,10312.05,0
2018,4,6,14:25:00,10312.3,10320.6,10312.25,10319.95,0
2018,4,6,14:30:00,10320.2,10326.7,10317.7,10317.7,0
2018,4,6,14:35:00,10318.25,10324.55,10315.95,10324.55,0
2018,4,6,14:40:00,10324.55,10327,10323.1,10324.55,0
2018,4,6,14:45:00,10324.2,10325.85,10321.5,10323.6,0
2018,4,6,14:50:00,10323.65,10345.9,10323.65,10342.35,0
2018,4,6,14:55:00,10342.45,10350.35,10337.45,10347,0
2018,4,6,15:00:00,10346.75,10348.95,10339.75,10340.4,0
2018,4,6,15:05:00,10340.4,10340.45,10334.6,10335.85,0
2018,4,6,15:10:00,10335.3,10335.9,10328.6,10332.3,0
2018,4,6,15:15:00,10332.15,10336.55,10322.4,10325.35,0
2018,4,6,15:20:00,10325.2,10327,10320.1,10324.45,0
2018,4,6,15:25:00,10324.6,10325.5,10319.2,10320.95,0
2018,4,9,09:15:00,10333.7,10362.6,10331,10362.6,0
2018,4,9,09:20:00,10361.8,10374.45,10361.8,10373.65,0
2018,4,9,09:25:00,10374.25,10378.9,10368.35,10372.8,0
2018,4,9,09:30:00,10372.5,10381.15,10368.15,10368.25,0
2018,4,9,09:35:00,10368.9,10370.25,10365.15,10366.8,0
2018,4,9,09:40:00,10367.7,10371.45,10365.65,10371.25,0
2018,4,9,09:45:00,10371.25,10381.65,10369.05,10381.15,0
2018,4,9,09:50:00,10381.1,10386.65,10377.55,10382.8,0
2018,4,9,09:55:00,10383.3,10388,10381.9,10387,0
2018,4,9,10:00:00,10387.3,10391.1,10383.35,10384.75,0
2018,4,9,10:05:00,10384.6,10385.3,10376.95,10378.85,0
2018,4,9,10:10:00,10378.65,10385.75,10378.25,10383.15,0
2018,4,9,10:15:00,10382.65,10382.65,10375.65,10375.65,0
2018,4,9,10:20:00,10375.9,10377.95,10373.75,10374.75,0
2018,4,9,10:25:00,10374.55,10375,10370.7,10374.95,0
2018,4,9,10:30:00,10374.7,10381.6,10374.7,10381.6,0
2018,4,9,10:35:00,10381.3,10386.7,10380.9,10383.95,0
2018,4,9,10:40:00,10383.85,10385.35,10381.8,10384.95,0
2018,4,9,10:45:00,10385.25,10386.85,10381.45,10382.2,0
2018,4,9,10:50:00,10382.35,10382.75,10377.65,10381.45,0
2018,4,9,10:55:00,10381.35,10381.9,10377.65,10378.65,0
2018,4,9,11:00:00,10378.5,10380.5,10377.45,10379.65,0
2018,4,9,11:05:00,10379.55,10385.25,10378.1,10384.75,0
2018,4,9,11:10:00,10384.7,10384.7,10379.4,10382.9,0
2018,4,9,11:15:00,10383.1,10383.3,10377.8,10378.75,0
2018,4,9,11:20:00,10378.75,10379.9,10371.35,10372.3,0
2018,4,9,11:25:00,10372.35,10372.35,10363.45,10364.65,0
2018,4,9,11:30:00,10365.25,10374.5,10362.15,10373.4,0
2018,4,9,11:35:00,10373.55,10378.2,10372.8,10375.25,0
2018,4,9,11:40:00,10375.3,10376.9,10373.35,10375.8,0
2018,4,9,11:45:00,10376.1,10381.9,10375.7,10380.4,0
2018,4,9,11:50:00,10380.15,10382.2,10378.9,10380.95,0
2018,4,9,11:55:00,10381.05,10387.55,10380.35,10386.65,0
2018,4,9,12:00:00,10386.75,10389.15,10385.9,10388.65,0
2018,4,9,12:05:00,10388.6,10393.3,10387.4,10389.5,0
2018,4,9,12:10:00,10388.85,10392.65,10387.9,10390.7,0
2018,4,9,12:15:00,10390.5,10396.1,10389.3,10393.9,0
2018,4,9,12:20:00,10393.75,10394.95,10390.55,10392.55,0
2018,4,9,12:25:00,10392.4,10396.3,10391.15,10393.75,0
2018,4,9,12:30:00,10394.1,10396.35,10382.95,10387.7,0
2018,4,9,12:35:00,10387.5,10389.65,10379.5,10379.5,0
2018,4,9,12:40:00,10378.15,10378.3,10361.55,10366.5,0
2018,4,9,12:45:00,10365.8,10374.8,10363,10373,0
2018,4,9,12:50:00,10372.8,10379.05,10372.1,10378.2,0
2018,4,9,12:55:00,10378.05,10382.9,10377.7,10381.5,0
2018,4,9,13:00:00,10381.2,10385.45,10381.1,10382.55,0
2018,4,9,13:05:00,10383.15,10387.95,10380.85,10382.2,0
2018,4,9,13:10:00,10381.65,10382.5,10378.95,10381.95,0
2018,4,9,13:15:00,10381.8,10383.75,10376.5,10379.2,0
2018,4,9,13:20:00,10378.95,10385.7,10378.6,10385.2,0
2018,4,9,13:25:00,10385.15,10388.75,10382.65,10384.05,0
2018,4,9,13:30:00,10384.2,10386.5,10374.3,10380.35,0
2018,4,9,13:35:00,10380.3,10384.25,10378.25,10378.85,0
2018,4,9,13:40:00,10379.05,10383.9,10377.6,10383.5,0
2018,4,9,13:45:00,10383.35,10389.1,10382.65,10388.6,0
2018,4,9,13:50:00,10388.65,10390.9,10388.1,10390.3,0
2018,4,9,13:55:00,10389.85,10391.3,10385.95,10387.95,0
2018,4,9,14:00:00,10388.25,10392.4,10387.55,10391.45,0
2018,4,9,14:05:00,10391.35,10394.15,10389.75,10393.3,0
2018,4,9,14:10:00,10392.85,10393.95,10388.05,10393.5,0
2018,4,9,14:15:00,10393.2,10397.45,10393.15,10394,0
2018,4,9,14:20:00,10394,10397.3,10388.9,10389.4,0
2018,4,9,14:25:00,10389,10393.65,10387.9,10392.4,0
2018,4,9,14:30:00,10392,10396.85,10391.55,10394.55,0
2018,4,9,14:35:00,10394.55,10394.55,10386.3,10386.75,0
2018,4,9,14:40:00,10386.5,10386.9,10378.2,10385.9,0
2018,4,9,14:45:00,10385.7,10387.4,10379.15,10383.65,0
